"hex_id","VALUE","weighted_pixels","hectares","EVT_NAME","LFRDB","EVT_FUEL","EVT_FUEL_N","EVT_LF","EVT_PHYS","EVT_GP","EVT_GP_N","SAF_SRM","EVT_ORDER","EVT_CLASS","EVT_SBCLS","R","G","B","RED","GREEN","BLUE"
3,7905,121.539997283369,10.9385997555032,"Eastern Cool Temperate Urban Deciduous Forest",7905,2913,"Dtd Urban Deciduous Forest","Tree","Developed",13,"Developed-Upland Deciduous Forest","LF 20: Developed","Tree-dominated","Open tree canopy","Deciduous open tree canopy",112,68,137,0.439216,0.266667,0.537255
3,7906,128.999997116625,11.6099997404963,"Eastern Cool Temperate Urban Evergreen Forest",7906,2914,"Dtc Urban Evergreen Forest","Tree","Developed",14,"Developed-Upland Evergreen Forest","LF 20: Developed","Tree-dominated","Open tree canopy","Evergreen open tree canopy",170,102,205,0.666667,0.4,0.803922
3,7907,30.999999307096,2.78999993763864,"Eastern Cool Temperate Urban Mixed Forest",7907,2915,"Dtm Urban Mixed Deciduous-Evergreen Forest","Tree","Developed",15,"Developed-Upland Mixed Forest","LF 20: Developed","Tree-dominated","Open tree canopy","Mixed evergreen-deciduous open tree canopy",194,158,215,0.760784,0.619608,0.843137
3,7908,5.99999986588955,0.539999987930059,"Eastern Cool Temperate Urban Herbaceous",7908,2916,"Dgr Urban Herbaceous","Herb","Developed",16,"Developed-Upland Herbaceous","LF 20: Developed","Herbaceous / Nonvascular-dominated","Herbaceous - grassland","Perennial graminoid",202,122,245,0.792157,0.478431,0.960784
3,7925,9.99999977648258,0.899999979883432,"Eastern Cool Temperate Developed Deciduous Forest",7925,2908,"Dtd Developed Deciduous Forest","Tree","Developed",13,"Developed-Upland Deciduous Forest","LF 20: Developed","Tree-dominated","Open tree canopy","Deciduous open tree canopy",64,61,168,0.25098,0.239216,0.658824
3,7926,1.99999995529652,0.179999995976686,"Eastern Cool Temperate Developed Evergreen Forest",7926,2909,"Dtc Developed Evergreen Forest","Tree","Developed",14,"Developed-Upland Evergreen Forest","LF 20: Developed","Tree-dominated","Open tree canopy","Evergreen open tree canopy",102,119,205,0.4,0.466667,0.803922
3,7927,0.999999977648258,0.0899999979883432,"Eastern Cool Temperate Developed Mixed Forest",7927,2910,"Dtm Developed Mixed Deciduous-Evergreen Forest","Tree","Developed",15,"Developed-Upland Mixed Forest","LF 20: Developed","Tree-dominated","Open tree canopy","Mixed evergreen-deciduous open tree canopy",68,79,137,0.266667,0.309804,0.537255
3,7929,4.8199998922646,0.433799990303814,"Eastern Cool Temperate Developed Herbaceous",7929,2911,"Dgr Developed Herbaceous","Herb","Developed",16,"Developed-Upland Herbaceous","LF 20: Developed","Herbaceous / Nonvascular-dominated","Herbaceous - grassland","Perennial graminoid",158,170,215,0.619608,0.666667,0.843137
3,7974,4.99999988824129,0.449999989941716,"Eastern Cool Temperate Row Crop",7974,2964,"Da Row Crop","Agriculture","Agricultural",64,"Agricultural-Row Crop","LF 80: Agriculture","Herbaceous / Nonvascular-dominated","Herbaceous - grassland","Annual Graminoid/Forb",250,255,119,0.980392,1,0.466667
3,7977,1030.55997696519,92.750397926867,"Eastern Cool Temperate Pasture and Hayland",7977,2967,"Dab Pasture and Hayland","Herb","Agricultural",67,"Agricultural-Pasture and Hayland","LF 80: Agriculture","Herbaceous / Nonvascular-dominated","Herbaceous - grassland","Annual Graminoid/Forb",227,212,28,0.890196,0.831373,0.109804
3,9207,1598.95996426046,143.906396783441,"Ozark-Ouachita Riparian Forest",9207,2472,"Tr Central Interior and Appalachian Riparian Systems","Tree","Riparian",668,"Eastern Small Stream Riparian Forests","SAF 61: River Birch-Sycamore","Tree-dominated","Open tree canopy","Mixed evergreen-deciduous open tree canopy",0,92,0,0,0.360784,0
3,9321,2476.67994464189,222.90119501777,"Southeastern Native Ruderal Forest",9321,2573,"Tr Southeastern Native Ruderal Forest","Tree","Conifer-Hardwood",707,"Introduced Upland Vegetation-Treed","LF 51: Introduced Upland Vegetation - Tree","Tree-dominated","Open tree canopy","Mixed evergreen-deciduous open tree canopy",255,105,46,1,0.411765,0.180392
3,9322,5352.69988035783,481.742989232205,"Southeastern North American Temperate Forest Plantation",9322,2574,"Tr Southeastern North American Temperate Forest Plantation","Tree","Conifer",731,"Managed Tree Plantation","LF 61: Managed Tree Plantation","Tree-dominated","Closed tree canopy","Evergreen closed tree canopy",158,67,14,0.619608,0.262745,0.054902
3,9323,51.9999988377094,4.67999989539385,"Southeastern Ruderal Shrubland",9323,2575,"Sh Southeastern Ruderal Grassland & Shrubland","Shrub","Exotic Tree-Shrub",706,"Introduced Upland Vegetation-Shrub","LF 52: Introduced Upland Vegetation - Shrub","Shrub-dominated","Shrubland","Mixed evergreen-deciduous shrubland",255,105,46,1,0.411765,0.180392
3,9707,0.999999977648258,0.0899999979883432,"Ozark-Ouachita Riparian Shrubland",9207,2472,"Tr Central Interior and Appalachian Riparian Systems","Shrub","Riparian",668,"Eastern Small Stream Riparian Forests","SAF 61: River Birch-Sycamore","Shrub-dominated","Shrubland","Mixed evergreen-deciduous shrubland",0,92,0,0,0.360784,0
3,9708,509.229988617823,45.830698975604,"Ozark-Ouachita Riparian Herbaceous",9207,2472,"Tr Central Interior and Appalachian Riparian Systems","Herb","Riparian",668,"Eastern Small Stream Riparian Forests","SAF 61: River Birch-Sycamore","Herbaceous / Nonvascular-dominated","Herbaceous - grassland","Perennial graminoid",0,92,0,0,0.360784,0
3,9823,7333.93983607367,660.05458524663,"Southeastern Ruderal Grassland",9323,2575,"Sh Southeastern Ruderal Grassland & Shrubland","Herb","Exotic Herbaceous",703,"Introduced Perennial Grassland and Forbland","LF 54: Introduced Upland Vegetation - Herbaceous","Herbaceous / Nonvascular-dominated","Herbaceous - grassland","Perennial graminoid grassland",255,105,46,1,0.411765,0.180392
4,7292,245.999994501472,22.1399995051324,"Open Water",7292,11,"Ba Open Water","Water","Open Water",11,"Open Water","LF 11: Water","Non-vegetated","Non-vegetated","Non-vegetated",0,0,255,0,0,1
4,7295,11.0999997518957,0.99899997767061,"Quarries-Strip Mines-Gravel Pits-Well and Wind Pads",7295,32,"Bab Quarries-Strip Mines-Gravel Pits-Well and Wind Pads","Barren","Quarries-Strip Mines-Gravel Pits-Well and Wind Pads",32,"Quarries-Strip Mines-Gravel Pits-Well and Wind Pads","LF 20: Developed","Non-vegetated","Non-vegetated","Developed",230,232,250,0.901961,0.909804,0.980392
4,7296,213.539995227009,19.2185995704308,"Developed-Low Intensity",7296,2902,"Bau Developed-Low Intensity","Developed","Developed-Low Intensity",22,"Developed-Low Intensity","LF 20: Developed","No Dominant Lifeform","No Dominant Lifeform","Developed",255,122,143,1,0.478431,0.560784
4,7297,65.7599985301495,5.91839986771345,"Developed-Medium Intensity",7297,2903,"Bau Developed-Medium Intensity","Developed","Developed-Medium Intensity",23,"Developed-Medium Intensity","LF 20: Developed","No Dominant Lifeform","No Dominant Lifeform","Developed",253,44,79,0.992157,0.172549,0.309804
4,7298,8.99999979883432,0.809999981895089,"Developed-High Intensity",7298,2904,"Bau Developed-High Intensity","Developed","Developed-High Intensity",24,"Developed-High Intensity","LF 20: Developed","No Dominant Lifeform","No Dominant Lifeform","Developed",173,0,28,0.678431,0,0.109804
4,7299,2424.84994580038,218.236495122034,"Developed-Roads",7299,2905,"Bau Developed-Roads","Developed","Developed-Roads",25,"Developed-Roads","LF 20: Developed","No Dominant Lifeform","No Dominant Lifeform","Developed",1,1,1,0.003922,0.003922,0.003922
4,7304,9056.95979756117,815.126381780505,"Ozark-Ouachita Dry-Mesic Oak Forest",7304,2304,"Tr Ozark-Ouachita Dry-Mesic Oak Forest","Tree","Hardwood",660,"White Oak-Red Oak-Hickory Forest and Woodland","SAF 53: White Oak","Tree-dominated","Closed tree canopy","Deciduous closed tree canopy",85,187,194,0.333333,0.733333,0.760784
4,7334,6213.4798611179,559.213187500611,"Ozark-Ouachita Mesic Hardwood Forest",7334,2334,"Tr Ozark-Ouachita Mesic Hardwood Forest","Tree","Hardwood",655,"Beech-Maple-Basswood Forest","SAF 52: White Oak-Black Oak-Northern Red Oak","Tree-dominated","Closed tree canopy","Deciduous closed tree canopy",85,187,194,0.333333,0.733333,0.760784
4,7364,15241.5796593241,1371.74216933917,"Ozark-Ouachita Dry Oak Woodland",7364,2364,"Tr Ozark-Ouachita Dry Oak Woodland","Tree","Hardwood",662,"Post Oak Woodland and Savanna","SAF 40: Post Oak-Blackjack Oak","Tree-dominated","Open tree canopy","Deciduous open tree canopy",85,187,194,0.333333,0.733333,0.760784
4,7367,10192.2897721846,917.306079496611,"Ozark-Ouachita Shortleaf Pine Forest and Woodland",7367,2367,"Tr Ozark-Ouachita Shortleaf Pine Forest and Woodland","Tree","Conifer",690,"Shortleaf Pine-Oak Forest and Woodland","SAF 76: Shortleaf Pine-Oak","Tree-dominated","Closed tree canopy","Evergreen closed tree canopy",116,214,190,0.454902,0.839216,0.745098
4,7505,31.7799992896616,2.86019993606955,"Ouachita Novaculite Glade and Woodland",7505,2505,"Tr Ouachita Novaculite Glade and Woodland","Tree","Hardwood",662,"Post Oak Woodland and Savanna","SAF 40: Post Oak-Blackjack Oak","Tree-dominated","Sparse tree canopy","Mixed evergreen-deciduous sparse tree canopy",85,187,194,0.333333,0.733333,0.760784
4,7507,139.999996870756,12.5999997183681,"Ozark-Ouachita Shortleaf Pine-Bluestem Woodland",7507,2507,"Tr Ozark-Ouachita Shortleaf Pine-Bluestem Woodland","Tree","Conifer",689,"Shortleaf Pine Woodland","SAF 75: Shortleaf Pine","Tree-dominated","Open tree canopy","Evergreen open tree canopy",116,214,190,0.454902,0.839216,0.745098
4,7582,12059.0497304592,1085.31447574133,"Ozark-Ouachita Oak Forest and Woodland",7367,2582,"Tr Ozark-Ouachita Oak Forest and Woodland","Tree","Hardwood",690,"Shortleaf Pine-Oak Forest and Woodland","SAF 76: Shortleaf Pine-Oak","Tree-dominated","Closed tree canopy","Deciduous closed tree canopy",116,214,190,0.454902,0.839216,0.745098
4,7583,1626.20996365137,146.358896728624,"Ozark-Ouachita Shortleaf Pine-Oak Forest and Woodland",7367,2583,"Tr Ozark-Ouachita Shortleaf Pine-Oak Forest and Woodland","Tree","Conifer-Hardwood",690,"Shortleaf Pine-Oak Forest and Woodland","SAF 76: Shortleaf Pine-Oak","Tree-dominated","Closed tree canopy","Mixed evergreen-deciduous closed tree canopy",116,214,190,0.454902,0.839216,0.745098
4,7905,102.559997707605,9.23039979368448,"Eastern Cool Temperate Urban Deciduous Forest",7905,2913,"Dtd Urban Deciduous Forest","Tree","Developed",13,"Developed-Upland Deciduous Forest","LF 20: Developed","Tree-dominated","Open tree canopy","Deciduous open tree canopy",112,68,137,0.439216,0.266667,0.537255
4,7906,51.9999988377094,4.67999989539385,"Eastern Cool Temperate Urban Evergreen Forest",7906,2914,"Dtc Urban Evergreen Forest","Tree","Developed",14,"Developed-Upland Evergreen Forest","LF 20: Developed","Tree-dominated","Open tree canopy","Evergreen open tree canopy",170,102,205,0.666667,0.4,0.803922
4,7907,36.0099991951138,3.24089992756024,"Eastern Cool Temperate Urban Mixed Forest",7907,2915,"Dtm Urban Mixed Deciduous-Evergreen Forest","Tree","Developed",15,"Developed-Upland Mixed Forest","LF 20: Developed","Tree-dominated","Open tree canopy","Mixed evergreen-deciduous open tree canopy",194,158,215,0.760784,0.619608,0.843137
4,7908,273.019993897527,24.5717994507775,"Eastern Cool Temperate Urban Herbaceous",7908,2916,"Dgr Urban Herbaceous","Herb","Developed",16,"Developed-Upland Herbaceous","LF 20: Developed","Herbaceous / Nonvascular-dominated","Herbaceous - grassland","Perennial graminoid",202,122,245,0.792157,0.478431,0.960784
4,7909,0.999999977648258,0.0899999979883432,"Eastern Cool Temperate Urban Shrubland",7909,2917,"Dsh Urban Shrubland","Shrub","Developed",17,"Developed-Upland Shrubland","LF 20: Developed","Shrub-dominated","Shrubland","Mixed evergreen-deciduous shrubland",207,171,215,0.811765,0.670588,0.843137
4,7925,43.9999990165234,3.9599999114871,"Eastern Cool Temperate Developed Deciduous Forest",7925,2908,"Dtd Developed Deciduous Forest","Tree","Developed",13,"Developed-Upland Deciduous Forest","LF 20: Developed","Tree-dominated","Open tree canopy","Deciduous open tree canopy",64,61,168,0.25098,0.239216,0.658824
4,7926,40.1099991034716,3.60989991931245,"Eastern Cool Temperate Developed Evergreen Forest",7926,2909,"Dtc Developed Evergreen Forest","Tree","Developed",14,"Developed-Upland Evergreen Forest","LF 20: Developed","Tree-dominated","Open tree canopy","Evergreen open tree canopy",102,119,205,0.4,0.466667,0.803922
4,7927,13.3799997009337,1.20419997308403,"Eastern Cool Temperate Developed Mixed Forest",7927,2910,"Dtm Developed Mixed Deciduous-Evergreen Forest","Tree","Developed",15,"Developed-Upland Mixed Forest","LF 20: Developed","Tree-dominated","Open tree canopy","Mixed evergreen-deciduous open tree canopy",68,79,137,0.266667,0.309804,0.537255
4,7928,1.99999995529652,0.179999995976686,"Eastern Cool Temperate Developed Shrubland",7928,2912,"Dsh Developed Shrubland","Shrub","Developed",17,"Developed-Upland Shrubland","LF 20: Developed","Shrub-dominated","Shrubland","Mixed evergreen-deciduous shrubland",122,142,245,0.478431,0.556863,0.960784
4,7929,171.939996156842,15.4745996541157,"Eastern Cool Temperate Developed Herbaceous",7929,2911,"Dgr Developed Herbaceous","Herb","Developed",16,"Developed-Upland Herbaceous","LF 20: Developed","Herbaceous / Nonvascular-dominated","Herbaceous - grassland","Perennial graminoid",158,170,215,0.619608,0.666667,0.843137
4,7973,2.99999993294477,0.26999999396503,"Eastern Cool Temperate Row Crop - Close Grown Crop",7973,2963,"Da Row Crop - Close Grown Crop","Agriculture","Agricultural",63,"Agricultural-Row Crop-Close Grown Crop","LF 80: Agriculture","Herbaceous / Nonvascular-dominated","Herbaceous - grassland","Annual Graminoid/Forb",255,245,140,1,0.960784,0.54902
4,7974,5.99999986588955,0.539999987930059,"Eastern Cool Temperate Row Crop",7974,2964,"Da Row Crop","Agriculture","Agricultural",64,"Agricultural-Row Crop","LF 80: Agriculture","Herbaceous / Nonvascular-dominated","Herbaceous - grassland","Annual Graminoid/Forb",250,255,119,0.980392,1,0.466667
4,7977,23202.309481388,2088.20785332492,"Eastern Cool Temperate Pasture and Hayland",7977,2967,"Dab Pasture and Hayland","Herb","Agricultural",67,"Agricultural-Pasture and Hayland","LF 80: Agriculture","Herbaceous / Nonvascular-dominated","Herbaceous - grassland","Annual Graminoid/Forb",227,212,28,0.890196,0.831373,0.109804
4,7978,10.9999997541308,0.989999977871776,"Eastern Cool Temperate Wheat",7978,2968,"Da Wheat","Agriculture","Agricultural",68,"Agricultural-Wheat","LF 80: Agriculture","Herbaceous / Nonvascular-dominated","Herbaceous - grassland","Annual Graminoid/Forb",250,227,163,0.980392,0.890196,0.639216
4,9207,904.989979771897,81.4490981794708,"Ozark-Ouachita Riparian Forest",9207,2472,"Tr Central Interior and Appalachian Riparian Systems","Tree","Riparian",668,"Eastern Small Stream Riparian Forests","SAF 61: River Birch-Sycamore","Tree-dominated","Open tree canopy","Mixed evergreen-deciduous open tree canopy",0,92,0,0,0.360784,0
4,9320,0.999999977648258,0.0899999979883432,"Southeastern Native Ruderal Flooded & Swamp Forest",9320,2572,"Tr Southeastern Native Ruderal Flooded & Swamp Forest","Tree","Riparian",708,"Introduced Woody Wetland Vegetation","LF 58: Introduced Woody Wetlands and Riparian Vegetation","Tree-dominated","Open tree canopy","Mixed evergreen-deciduous open tree canopy",0,132,168,0,0.517647,0.658824
4,9321,887.169980170205,79.8452982153185,"Southeastern Native Ruderal Forest",9321,2573,"Tr Southeastern Native Ruderal Forest","Tree","Conifer-Hardwood",707,"Introduced Upland Vegetation-Treed","LF 51: Introduced Upland Vegetation - Tree","Tree-dominated","Open tree canopy","Mixed evergreen-deciduous open tree canopy",255,105,46,1,0.411765,0.180392
4,9322,1239.2499723006,111.532497507054,"Southeastern North American Temperate Forest Plantation",9322,2574,"Tr Southeastern North American Temperate Forest Plantation","Tree","Conifer",731,"Managed Tree Plantation","LF 61: Managed Tree Plantation","Tree-dominated","Closed tree canopy","Evergreen closed tree canopy",158,67,14,0.619608,0.262745,0.054902
4,9323,88.129998030141,7.93169982271269,"Southeastern Ruderal Shrubland",9323,2575,"Sh Southeastern Ruderal Grassland & Shrubland","Shrub","Exotic Tree-Shrub",706,"Introduced Upland Vegetation-Shrub","LF 52: Introduced Upland Vegetation - Shrub","Shrub-dominated","Shrubland","Mixed evergreen-deciduous shrubland",255,105,46,1,0.411765,0.180392
4,9324,0.999999977648258,0.0899999979883432,"Southeastern Ruderal Wet Meadow & Marsh",9324,2576,"He Southeastern Ruderal Wet Meadow & Marsh","Herb","Riparian",709,"Introduced Herbaceous Wetland Vegetation","LF 59: Introduced Herbaceous Wetland and Riparian Vegetation","Herbaceous / Nonvascular-dominated","Herbaceous - grassland","Perennial graminoid grassland",255,105,46,1,0.411765,0.180392
4,9708,97.9999978095293,8.81999980285764,"Ozark-Ouachita Riparian Herbaceous",9207,2472,"Tr Central Interior and Appalachian Riparian Systems","Herb","Riparian",668,"Eastern Small Stream Riparian Forests","SAF 61: River Birch-Sycamore","Herbaceous / Nonvascular-dominated","Herbaceous - grassland","Perennial graminoid",0,92,0,0,0.360784,0
4,9823,7867.84982413985,708.106484172586,"Southeastern Ruderal Grassland",9323,2575,"Sh Southeastern Ruderal Grassland & Shrubland","Herb","Exotic Herbaceous",703,"Introduced Perennial Grassland and Forbland","LF 54: Introduced Upland Vegetation - Herbaceous","Herbaceous / Nonvascular-dominated","Herbaceous - grassland","Perennial graminoid grassland",255,105,46,1,0.411765,0.180392
5,7292,610.639986351132,54.9575987716019,"Open Water",7292,11,"Ba Open Water","Water","Open Water",11,"Open Water","LF 11: Water","Non-vegetated","Non-vegetated","Non-vegetated",0,0,255,0,0,1
5,7295,2.99999993294477,0.26999999396503,"Quarries-Strip Mines-Gravel Pits-Well and Wind Pads",7295,32,"Bab Quarries-Strip Mines-Gravel Pits-Well and Wind Pads","Barren","Quarries-Strip Mines-Gravel Pits-Well and Wind Pads",32,"Quarries-Strip Mines-Gravel Pits-Well and Wind Pads","LF 20: Developed","Non-vegetated","Non-vegetated","Developed",230,232,250,0.901961,0.909804,0.980392
5,7296,1008.6999774538,90.7829979708418,"Developed-Low Intensity",7296,2902,"Bau Developed-Low Intensity","Developed","Developed-Low Intensity",22,"Developed-Low Intensity","LF 20: Developed","No Dominant Lifeform","No Dominant Lifeform","Developed",255,122,143,1,0.478431,0.560784
5,7297,821.36998164095,73.9232983476855,"Developed-Medium Intensity",7297,2903,"Bau Developed-Medium Intensity","Developed","Developed-Medium Intensity",23,"Developed-Medium Intensity","LF 20: Developed","No Dominant Lifeform","No Dominant Lifeform","Developed",253,44,79,0.992157,0.172549,0.309804
